Date,Open,High,Low,Close,Volume,Market Cap
6-Sep-18,"6,755.14","6,755.14","6,404.72","6,529.17","5,523,470,000","112,649,565,532"
5-Sep-18,"7,361.46","7,388.43","6,792.83","6,792.83","5,800,460,000","117,185,657,641"
4-Sep-18,"7,263.00","7,388.26","7,255.44","7,361.66","4,273,640,000","126,986,882,925"
3-Sep-18,"7,279.03","7,317.94","7,208.15","7,260.06","4,087,760,000","125,222,785,390"
2-Sep-18,"7,189.58","7,306.31","7,132.16","7,272.72","4,329,540,000","125,427,780,027"
1-Sep-18,"7,044.81","7,242.29","7,038.05","7,193.25","4,116,050,000","124,044,625,438"
31-Aug-18,"6,973.97","7,057.17","6,920.16","7,037.58","4,495,650,000","121,346,613,238"
30-Aug-18,"7,043.76","7,072.69","6,834.69","6,978.23","4,463,250,000","120,309,828,156"
29-Aug-18,"7,091.71","7,113.30","6,970.82","7,047.16","4,145,880,000","121,484,666,374"
28-Aug-18,"6,891.08","7,109.56","6,882.34","7,096.28","4,659,940,000","122,319,195,736"
27-Aug-18,"6,710.80","6,884.64","6,689.71","6,884.64","4,019,000,000","118,657,885,712"
26-Aug-18,"6,754.64","6,774.75","6,620.75","6,707.26","3,295,500,000","115,585,205,491"
25-Aug-18,"6,719.95","6,789.63","6,700.96","6,763.19","3,312,600,000","116,534,497,933"
24-Aug-18,"6,551.52","6,719.96","6,498.64","6,719.96","4,097,820,000","115,778,358,839"
23-Aug-18,"6,371.34","6,546.54","6,371.34","6,534.88","3,426,180,000","112,577,436,411"
22-Aug-18,"6,486.25","6,816.79","6,310.11","6,376.71","4,668,110,000","109,840,902,181"
21-Aug-18,"6,301.07","6,500.87","6,298.24","6,488.76","3,377,180,000","111,758,100,192"
20-Aug-18,"6,500.51","6,536.92","6,297.93","6,308.53","3,665,100,000","108,642,191,682"
19-Aug-18,"6,422.57","6,537.98","6,361.55","6,506.07","3,311,170,000","112,031,838,393"
18-Aug-18,"6,583.43","6,617.35","6,353.73","6,423.76","3,984,520,000","110,603,014,928"
17-Aug-18,"6,340.91","6,582.50","6,324.97","6,580.63","4,992,990,000","113,290,724,406"
16-Aug-18,"6,294.23","6,473.50","6,276.41","6,334.73","4,328,420,000","109,045,250,379"
15-Aug-18,"6,221.42","6,588.49","6,221.42","6,308.52","4,895,450,000","108,581,773,101"
14-Aug-18,"6,287.66","6,287.94","5,971.05","6,199.71","5,301,700,000","106,696,389,129"
13-Aug-18,"6,341.36","6,537.05","6,225.72","6,297.57","4,083,980,000","108,369,686,635"
12-Aug-18,"6,283.65","6,409.85","6,237.50","6,322.69","5,665,250,000","108,790,259,014"
11-Aug-18,"6,185.79","6,455.74","6,109.03","6,295.73","4,047,850,000","108,314,257,212"
10-Aug-18,"6,571.42","6,591.26","6,124.52","6,184.71","4,528,680,000","106,390,927,598"
9-Aug-18,"6,305.56","6,625.73","6,249.07","6,568.23","4,267,040,000","112,973,963,230"
8-Aug-18,"6,746.85","6,746.85","6,226.22","6,305.80","5,064,430,000","108,448,409,560"
7-Aug-18,"6,958.32","7,146.56","6,748.24","6,753.12","4,682,800,000","116,128,339,800"
6-Aug-18,"7,062.94","7,166.55","6,890.54","6,951.80","3,925,900,000","119,531,508,535"
5-Aug-18,"7,031.08","7,102.77","6,940.70","7,068.48","3,679,110,000","121,526,079,384"
4-Aug-18,"7,438.67","7,497.49","6,984.07","7,032.85","4,268,390,000","120,899,698,889"
3-Aug-18,"7,562.14","7,562.14","7,328.65","7,434.39","4,627,150,000","127,785,826,655"
2-Aug-18,"7,634.19","7,712.77","7,523.44","7,567.15","4,214,110,000","130,052,066,760"
1-Aug-18,"7,769.04","7,769.04","7,504.95","7,624.91","4,797,620,000","131,030,166,771"
31-Jul-18,"8,181.20","8,181.53","7,696.93","7,780.44","5,287,530,000","133,688,476,220"
30-Jul-18,"8,221.58","8,235.50","7,917.50","8,180.48","5,551,400,000","140,547,190,784"
29-Jul-18,"8,205.82","8,272.26","8,141.18","8,218.46","4,107,190,016","141,185,844,808"
28-Jul-18,"8,169.06","8,222.85","8,110.77","8,192.15","3,988,750,080","140,716,560,550"
27-Jul-18,"7,950.40","8,262.66","7,839.76","8,165.01","5,195,879,936","140,235,573,607"
26-Jul-18,"8,176.85","8,290.33","7,878.71","7,951.58","4,899,089,920","136,553,079,708"
25-Jul-18,"8,379.66","8,416.87","8,086.36","8,181.39","5,845,400,064","140,482,950,401"
24-Jul-18,"7,716.51","8,424.27","7,705.50","8,424.27","7,277,689,856","144,634,918,474"
23-Jul-18,"7,414.71","7,771.50","7,409.10","7,711.11","5,132,480,000","132,375,368,459"
22-Jul-18,"7,417.80","7,537.95","7,383.82","7,418.49","3,695,460,096","127,336,615,249"
21-Jul-18,"7,352.72","7,437.64","7,262.41","7,419.29","3,726,609,920","127,333,468,174"
20-Jul-18,"7,467.40","7,594.67","7,323.26","7,354.13","4,936,869,888","126,202,570,251"
19-Jul-18,"7,378.20","7,494.46","7,295.46","7,466.86","5,111,629,824","128,122,730,711"
18-Jul-18,"7,315.32","7,534.99","7,280.47","7,370.78","6,103,410,176","126,458,165,406"
17-Jul-18,"6,739.65","7,387.24","6,684.17","7,321.04","5,961,950,208","125,588,963,706"
16-Jul-18,"6,357.01","6,741.75","6,357.01","6,741.75","4,725,799,936","115,638,203,962"
15-Jul-18,"6,272.70","6,403.46","6,256.51","6,359.64","3,285,459,968","109,074,579,938"
14-Jul-18,"6,247.50","6,298.19","6,212.22","6,276.12","2,923,670,016","107,631,453,835"
13-Jul-18,"6,235.03","6,310.55","6,192.24","6,238.05","3,805,400,064","106,968,440,793"
12-Jul-18,"6,396.78","6,397.10","6,136.42","6,228.81","3,770,170,112","106,798,864,820"
11-Jul-18,"6,330.77","6,444.96","6,330.47","6,394.71","3,644,859,904","109,631,867,446"
10-Jul-18,"6,739.21","6,767.74","6,320.72","6,329.95","4,052,430,080","108,511,009,626"
9-Jul-18,"6,775.08","6,838.68","6,724.34","6,741.75","3,718,129,920","115,557,889,495"
8-Jul-18,"6,857.80","6,885.91","6,747.98","6,773.88","3,386,210,048","116,097,021,279"
7-Jul-18,"6,668.71","6,863.99","6,579.24","6,856.93","3,961,080,064","117,506,606,000"
6-Jul-18,"6,638.69","6,700.94","6,533.55","6,673.50","4,313,959,936","114,350,502,582"
5-Jul-18,"6,599.71","6,749.54","6,546.65","6,639.14","4,999,240,192","113,748,385,620"
4-Jul-18,"6,550.87","6,771.92","6,450.46","6,597.55","4,176,689,920","113,024,522,547"
3-Jul-18,"6,596.66","6,671.37","6,447.75","6,529.59","4,672,309,760","111,849,428,104"
2-Jul-18,"6,380.38","6,683.86","6,305.70","6,614.18","4,396,930,048","113,288,832,522"
1-Jul-18,"6,411.68","6,432.85","6,289.29","6,385.82","4,788,259,840","109,366,024,632"
30-Jun-18,"6,214.22","6,465.51","6,214.22","6,404.00","4,543,860,224","109,665,618,200"
29-Jun-18,"5,898.13","6,261.66","5,835.75","6,218.30","3,966,230,016","106,474,707,240"
28-Jun-18,"6,153.16","6,170.41","5,873.05","5,903.44","3,467,800,064","101,072,353,482"
27-Jun-18,"6,084.40","6,180.00","6,052.85","6,157.13","3,296,219,904","105,403,600,614"
26-Jun-18,"6,253.55","6,290.16","6,093.67","6,093.67","3,279,759,872","104,307,939,200"
25-Jun-18,"6,171.97","6,327.37","6,119.68","6,249.18","5,500,810,240","106,958,465,208"
24-Jun-18,"6,164.28","6,223.78","5,826.41","6,173.23","4,566,909,952","105,646,571,668"
23-Jun-18,"6,090.10","6,224.82","6,071.81","6,162.48","3,431,360,000","105,449,276,520"
22-Jun-18,"6,737.88","6,747.08","6,006.60","6,083.69","5,079,810,048","104,088,814,967"
21-Jun-18,"6,780.09","6,810.94","6,715.17","6,729.74","3,529,129,984","115,129,700,024"
20-Jun-18,"6,770.76","6,821.56","6,611.88","6,776.55","3,888,640,000","115,916,357,344"
19-Jun-18,"6,742.39","6,822.50","6,709.92","6,769.94","4,057,029,888","115,789,919,278"
18-Jun-18,"6,510.07","6,781.14","6,446.68","6,734.82","4,039,200,000","115,176,197,712"
17-Jun-18,"6,545.53","6,589.11","6,499.27","6,499.27","3,104,019,968","111,134,754,810"
16-Jun-18,"6,455.45","6,592.49","6,402.29","6,550.16","3,194,170,112","111,992,015,616"
15-Jun-18,"6,674.08","6,681.08","6,433.87","6,456.58","3,955,389,952","110,378,702,283"
14-Jun-18,"6,342.75","6,707.14","6,334.46","6,675.35","5,138,710,016","114,106,009,748"
13-Jun-18,"6,596.88","6,631.66","6,285.63","6,349.90","5,052,349,952","108,530,585,830"
12-Jun-18,"6,905.82","6,907.96","6,542.08","6,582.36","4,654,380,032","112,491,874,164"
11-Jun-18,"6,799.29","6,910.18","6,706.63","6,906.92","4,745,269,760","118,025,877,189"
10-Jun-18,"7,499.55","7,499.55","6,709.07","6,786.02","5,804,839,936","115,948,312,827"
9-Jun-18,"7,632.52","7,683.58","7,531.98","7,531.98","3,845,220,096","128,682,085,689"
8-Jun-18,"7,685.14","7,698.19","7,558.40","7,624.92","4,227,579,904","130,256,218,613"
7-Jun-18,"7,650.82","7,741.27","7,650.82","7,678.24","4,485,799,936","131,153,169,176"
6-Jun-18,"7,625.97","7,680.43","7,502.01","7,653.98","4,692,259,840","130,725,095,161"
5-Jun-18,"7,500.90","7,643.23","7,397.00","7,633.76","4,961,739,776","130,365,918,088"
4-Jun-18,"7,722.53","7,753.82","7,474.04","7,514.47","4,993,169,920","128,312,205,314"
3-Jun-18,"7,632.09","7,754.89","7,613.04","7,720.25","4,851,760,128","131,808,021,256"
2-Jun-18,"7,536.72","7,695.83","7,497.26","7,643.45","4,939,299,840","130,481,526,036"
1-Jun-18,"7,500.70","7,604.73","7,407.34","7,541.45","4,921,460,224","128,725,854,692"
31-May-18,"7,406.15","7,608.90","7,361.13","7,494.17","5,127,130,112","127,902,999,390"
30-May-18,"7,469.73","7,573.77","7,313.60","7,406.52","4,922,540,032","126,391,893,474"
29-May-18,"7,129.46","7,526.42","7,090.68","7,472.59","5,662,660,096","127,502,651,064"
28-May-18,"7,371.31","7,419.05","7,100.89","7,135.99","5,040,600,064","121,747,389,422"
27-May-18,"7,362.08","7,381.74","7,270.96","7,368.22","4,056,519,936","125,695,017,596"
26-May-18,"7,486.48","7,595.16","7,349.12","7,355.88","4,051,539,968","125,469,061,263"
25-May-18,"7,592.30","7,659.14","7,392.65","7,480.14","4,867,829,760","127,573,690,458"
24-May-18,"7,561.12","7,738.60","7,331.14","7,587.34","6,049,220,096","129,385,391,552"
23-May-18,"8,037.08","8,054.66","7,507.88","7,557.82","6,491,120,128","128,868,479,514"
22-May-18,"8,419.87","8,423.25","8,004.58","8,041.78","5,137,010,176","137,104,106,176"
21-May-18,"8,522.33","8,557.52","8,365.12","8,418.99","5,154,990,080","143,518,943,480"
20-May-18,"8,246.99","8,562.41","8,205.24","8,513.25","5,191,059,968","145,109,512,565"
19-May-18,"8,255.73","8,372.06","8,183.35","8,247.18","4,712,399,872","140,559,162,894"
18-May-18,"8,091.83","8,274.12","7,974.82","8,250.97","5,764,190,208","140,607,667,610"
17-May-18,"8,370.05","8,445.54","8,054.12","8,094.32","5,862,530,048","137,923,772,714"
16-May-18,"8,504.41","8,508.43","8,175.49","8,368.83","6,760,220,160","142,587,497,878"
15-May-18,"8,705.19","8,836.19","8,456.45","8,510.38","6,705,710,080","144,979,744,412"
14-May-18,"8,713.10","8,881.12","8,367.97","8,716.79","7,364,149,760","148,480,275,422"
13-May-18,"8,515.49","8,773.55","8,395.12","8,723.94","5,866,379,776","148,587,777,457"
12-May-18,"8,441.44","8,664.86","8,223.50","8,504.89","6,821,380,096","144,841,040,789"
11-May-18,"9,052.96","9,052.96","8,394.46","8,441.49","8,488,520,192","143,743,802,092"
10-May-18,"9,325.96","9,396.04","9,040.52","9,043.94","6,906,699,776","153,988,453,198"
9-May-18,"9,223.73","9,374.76","9,031.62","9,325.18","7,226,890,240","158,758,858,205"
8-May-18,"9,380.87","9,462.75","9,127.77","9,234.82","7,415,869,952","157,202,142,973"
7-May-18,"9,645.67","9,665.85","9,231.53","9,373.01","7,394,019,840","159,538,115,686"
6-May-18,"9,845.31","9,940.14","9,465.25","9,654.80","7,222,280,192","164,316,605,278"
5-May-18,"9,700.28","9,964.50","9,695.12","9,858.15","7,651,939,840","167,759,953,654"
4-May-18,"9,695.50","9,779.20","9,585.96","9,700.76","8,217,829,888","165,062,796,742"
3-May-18,"9,233.97","9,798.33","9,188.15","9,743.86","10,207,299,584","165,778,380,092"
2-May-18,"9,104.60","9,256.52","9,015.14","9,235.92","7,558,159,872","157,119,854,754"
1-May-18,"9,251.47","9,255.88","8,891.05","9,119.01","7,713,019,904","155,114,132,125"
30-Apr-18,"9,426.11","9,477.14","9,166.81","9,240.55","8,673,920,000","157,163,847,314"
29-Apr-18,"9,346.41","9,531.49","9,193.71","9,419.08","8,853,000,192","160,182,287,342"
28-Apr-18,"8,939.27","9,412.09","8,931.99","9,348.48","7,805,479,936","158,963,068,374"
27-Apr-18,"9,290.63","9,375.47","8,987.05","8,987.05","7,566,289,920","152,802,874,822"
26-Apr-18,"8,867.32","9,281.51","8,727.09","9,281.51","8,970,559,488","157,793,327,246"
25-Apr-18,"9,701.03","9,745.32","8,799.84","8,845.74","11,083,100,160","150,369,282,696"
24-Apr-18,"8,934.34","9,732.61","8,927.83","9,697.50","10,678,800,384","164,833,256,250"
23-Apr-18,"8,794.39","8,958.55","8,788.81","8,930.88","6,925,190,144","151,784,994,312"
22-Apr-18,"8,925.06","9,001.64","8,779.61","8,802.46","6,629,899,776","149,585,589,886"
21-Apr-18,"8,848.79","8,997.57","8,652.15","8,895.58","7,548,550,144","151,150,137,128"
20-Apr-18,"8,286.88","8,880.23","8,244.54","8,845.83","8,438,110,208","150,287,113,368"
19-Apr-18,"8,159.27","8,298.69","8,138.78","8,294.31","7,063,209,984","140,902,801,023"
18-Apr-18,"7,944.43","8,197.80","7,886.01","8,163.42","6,529,909,760","138,661,092,884"
17-Apr-18,"8,071.66","8,285.96","7,881.72","7,902.09","6,900,879,872","134,206,623,206"
16-Apr-18,"8,337.57","8,371.15","7,925.73","8,058.67","5,631,309,824","136,849,408,643"
15-Apr-18,"7,999.33","8,338.42","7,999.33","8,329.11","5,244,480,000","141,427,138,383"
14-Apr-18,"7,874.67","8,140.71","7,846.00","7,986.24","5,191,430,144","135,589,384,440"
13-Apr-18,"7,901.09","8,183.96","7,758.93","7,895.96","7,764,460,032","134,043,001,354"
12-Apr-18,"6,955.38","7,899.23","6,806.51","7,889.25","8,906,250,240","133,912,618,634"
11-Apr-18,"6,843.47","6,968.32","6,817.59","6,968.32","4,641,889,792","118,267,198,080"
10-Apr-18,"6,795.44","6,872.41","6,704.15","6,834.76","4,272,750,080","115,978,358,964"
9-Apr-18,"7,044.32","7,178.11","6,661.99","6,770.73","4,894,060,032","114,886,335,694"
8-Apr-18,"6,919.98","7,111.56","6,919.98","7,023.52","3,652,499,968","119,162,880,482"
7-Apr-18,"6,630.51","7,050.54","6,630.51","6,911.09","3,976,610,048","117,241,368,688"
6-Apr-18,"6,815.96","6,857.49","6,575.00","6,636.32","3,766,810,112","112,565,173,568"
5-Apr-18,"6,848.65","6,933.82","6,644.80","6,811.47","5,639,320,064","115,524,404,354"
4-Apr-18,"7,456.41","7,469.88","6,803.88","6,853.84","4,936,000,000","116,229,557,118"
3-Apr-18,"7,102.26","7,530.94","7,072.49","7,456.11","5,499,700,224","126,429,245,883"
2-Apr-18,"6,844.86","7,135.47","6,816.58","7,083.80","4,333,440,000","120,101,932,910"
1-Apr-18,"7,003.06","7,060.95","6,526.87","6,844.23","4,532,100,096","116,026,809,075"
31-Mar-18,"6,892.48","7,207.85","6,863.52","6,973.53","4,553,269,760","118,204,645,927"
30-Mar-18,"7,171.45","7,276.66","6,683.93","6,890.52","6,289,509,888","116,786,562,165"
29-Mar-18,"7,979.07","7,994.33","7,081.38","7,165.70","6,361,229,824","121,436,043,045"
28-Mar-18,"7,836.83","8,122.89","7,809.17","7,954.48","4,935,289,856","134,788,265,876"
27-Mar-18,"8,200.00","8,232.78","7,797.28","7,833.04","5,378,250,240","132,717,053,150"
26-Mar-18,"8,498.47","8,530.08","7,921.43","8,209.40","5,921,039,872","139,078,211,968"
25-Mar-18,"8,612.81","8,682.01","8,449.10","8,495.78","4,569,880,064","143,914,265,310"
24-Mar-18,"8,901.95","8,996.18","8,665.70","8,668.12","5,664,600,064","146,818,882,936"
23-Mar-18,"8,736.25","8,879.62","8,360.62","8,879.62","5,954,120,192","150,383,574,951"
22-Mar-18,"8,939.44","9,100.71","8,564.90","8,728.47","5,530,390,016","147,809,220,250"
21-Mar-18,"8,937.48","9,177.37","8,846.33","8,929.28","6,043,129,856","151,193,917,440"
20-Mar-18,"8,619.67","9,051.02","8,389.89","8,913.47","6,361,789,952","150,909,503,835"
19-Mar-18,"8,344.12","8,675.87","8,182.40","8,630.65","6,729,110,016","146,107,514,353"
18-Mar-18,"7,890.52","8,245.51","7,397.99","8,223.68","6,639,190,016","139,201,713,268"
17-Mar-18,"8,321.91","8,346.53","7,812.82","7,916.88","4,426,149,888","133,993,486,925"
16-Mar-18,"8,322.91","8,585.15","8,005.31","8,338.35","5,289,379,840","141,111,773,179"
15-Mar-18,"8,290.76","8,428.35","7,783.05","8,300.86","6,834,429,952","140,460,819,364"
14-Mar-18,"9,214.65","9,355.85","8,068.59","8,269.81","6,438,230,016","139,920,843,550"
13-Mar-18,"9,173.04","9,470.38","8,958.19","9,194.85","5,991,139,840","155,555,594,312"
12-Mar-18,"9,602.93","9,937.50","8,956.43","9,205.12","6,457,399,808","155,710,928,717"
11-Mar-18,"8,852.78","9,711.89","8,607.12","9,578.63","6,296,370,176","162,009,710,243"
10-Mar-18,"9,350.59","9,531.32","8,828.47","8,866.00","5,386,319,872","149,939,797,150"
9-Mar-18,"9,414.69","9,466.35","8,513.03","9,337.55","8,704,190,464","157,898,203,939"
8-Mar-18,"9,951.44","10,147.40","9,335.87","9,395.01","7,186,089,984","158,852,238,332"
7-Mar-18,"10,803.90","10,929.50","9,692.12","9,965.57","8,797,910,016","168,479,670,395"
6-Mar-18,"11,500.10","11,500.10","10,694.30","10,779.90","6,832,169,984","182,225,316,082"
5-Mar-18,"11,532.40","11,704.10","11,443.90","11,573.30","6,468,539,904","195,614,809,925"
4-Mar-18,"11,497.40","11,512.60","11,136.10","11,512.60","6,084,149,760","194,567,395,376"
3-Mar-18,"11,101.90","11,528.20","11,002.40","11,489.70","6,690,570,240","194,159,120,569"
2-Mar-18,"10,977.40","11,189.00","10,850.10","11,086.40","7,620,590,080","187,318,996,197"
1-Mar-18,"10,385.00","11,052.30","10,352.70","10,951.00","7,317,279,744","185,009,753,075"
28-Feb-18,"10,687.20","11,089.80","10,393.10","10,397.90","6,936,189,952","175,644,310,997"
27-Feb-18,"10,393.90","10,878.50","10,246.10","10,725.60","6,966,179,840","181,158,869,820"
26-Feb-18,"9,669.43","10,475.00","9,501.73","10,366.70","7,287,690,240","175,076,064,010"
25-Feb-18,"9,796.42","9,923.22","9,407.06","9,664.73","5,706,939,904","163,204,062,358"
24-Feb-18,"10,287.70","10,597.20","9,546.97","9,813.07","6,917,929,984","165,687,799,108"
23-Feb-18,"9,937.07","10,487.30","9,734.56","10,301.10","7,739,500,032","173,909,350,860"
22-Feb-18,"10,660.40","11,039.10","9,939.09","10,005.00","8,040,079,872","168,892,273,935"
21-Feb-18,"11,372.20","11,418.50","10,479.10","10,690.40","9,405,339,648","180,442,459,820"
20-Feb-18,"11,231.80","11,958.50","11,231.80","11,403.70","9,926,540,288","192,457,815,912"
19-Feb-18,"10,552.60","11,273.80","10,513.20","11,225.30","7,652,089,856","189,426,791,571"
18-Feb-18,"11,123.40","11,349.80","10,326.00","10,551.80","8,744,009,728","178,040,648,022"
17-Feb-18,"10,207.50","11,139.50","10,149.40","11,112.70","8,660,880,384","187,482,083,882"
16-Feb-18,"10,135.70","10,324.10","9,824.82","10,233.90","7,296,159,744","172,637,061,144"
15-Feb-18,"9,488.32","10,234.80","9,395.58","10,166.40","9,062,540,288","171,477,807,437"
14-Feb-18,"8,599.92","9,518.54","8,599.92","9,494.63","7,909,819,904","160,131,558,835"
13-Feb-18,"8,926.72","8,958.47","8,455.41","8,598.31","5,696,719,872","144,995,984,203"
12-Feb-18,"8,141.43","8,985.92","8,141.43","8,926.57","6,256,439,808","150,513,128,412"
11-Feb-18,"8,616.13","8,616.13","7,931.10","8,129.97","6,122,189,824","137,064,586,975"
10-Feb-18,"8,720.08","9,122.55","8,295.47","8,621.90","7,780,960,256","145,341,842,785"
9-Feb-18,"8,271.84","8,736.98","7,884.71","8,736.98","6,784,820,224","147,266,052,809"
8-Feb-18,"7,637.86","8,558.77","7,637.86","8,265.59","9,346,750,464","139,306,699,929"
7-Feb-18,"7,755.49","8,509.11","7,236.79","7,621.30","9,169,280,000","128,435,001,186"
6-Feb-18,"7,051.75","7,850.70","6,048.26","7,754.00","13,999,800,320","130,658,094,648"
5-Feb-18,"8,270.54","8,364.84","6,756.68","6,955.27","9,285,289,984","117,184,385,122"
4-Feb-18,"9,175.70","9,334.87","8,031.22","8,277.01","7,073,549,824","139,433,682,759"
3-Feb-18,"8,852.12","9,430.75","8,251.63","9,174.91","7,263,790,080","154,540,000,411"
2-Feb-18,"9,142.28","9,142.28","7,796.49","8,830.75","12,726,899,712","148,725,283,812"
1-Feb-18,"10,237.30","10,288.80","8,812.28","9,170.54","9,959,400,448","154,428,564,694"
31-Jan-18,"10,108.20","10,381.60","9,777.42","10,221.10","8,041,160,192","172,099,559,942"
30-Jan-18,"11,306.80","11,307.20","10,036.20","10,106.30","8,637,859,840","170,151,556,678"
29-Jan-18,"11,755.50","11,875.60","11,179.20","11,296.40","7,107,359,744","190,164,444,830"
28-Jan-18,"11,475.30","12,040.30","11,475.30","11,786.30","8,350,360,064","198,389,948,175"
27-Jan-18,"11,174.90","11,614.90","10,989.20","11,440.70","7,583,269,888","192,550,550,498"
26-Jan-18,"11,256.00","11,656.70","10,470.30","11,171.40","9,746,199,552","187,995,804,677"
25-Jan-18,"11,421.70","11,785.70","11,057.40","11,259.40","8,873,169,920","189,455,303,273"
24-Jan-18,"10,903.40","11,501.40","10,639.80","11,359.40","9,940,989,952","191,115,225,673"
23-Jan-18,"10,944.50","11,377.60","10,129.70","10,868.40","9,660,609,536","182,830,257,191"
22-Jan-18,"11,633.10","11,966.40","10,240.20","10,931.40","10,537,400,320","183,866,421,285"
21-Jan-18,"12,889.20","12,895.90","11,288.20","11,600.10","9,935,179,776","195,089,460,991"
20-Jan-18,"11,656.20","13,103.00","11,656.20","12,899.20","11,801,700,352","216,907,619,830"
19-Jan-18,"11,429.80","11,992.80","11,172.10","11,607.40","10,740,400,128","195,158,837,709"
18-Jan-18,"11,198.80","12,107.30","10,942.50","11,474.90","15,020,399,616","192,907,550,324"
17-Jan-18,"11,431.10","11,678.00","9,402.29","11,188.60","18,830,600,192","188,070,430,523"
16-Jan-18,"13,836.10","13,843.10","10,194.90","11,490.50","18,853,799,936","193,121,120,762"
15-Jan-18,"13,767.30","14,445.50","13,641.70","13,819.80","12,750,799,872","232,242,775,485"
14-Jan-18,"14,370.80","14,511.80","13,268.00","13,772.00","11,084,099,584","231,413,491,364"
13-Jan-18,"13,952.40","14,659.50","13,952.40","14,360.20","12,763,599,872","241,268,592,240"
12-Jan-18,"13,453.90","14,229.90","13,158.10","13,980.60","12,065,699,840","234,865,160,377"
11-Jan-18,"14,968.20","15,018.80","13,105.90","13,405.80","16,534,099,968","225,178,724,050"
10-Jan-18,"14,588.50","14,973.30","13,691.20","14,973.30","18,500,800,512","251,472,635,522"
9-Jan-18,"15,123.70","15,497.50","14,424.00","14,595.40","16,659,999,744","245,095,808,695"
8-Jan-18,"16,476.20","16,537.90","14,208.20","15,170.10","18,413,899,776","254,715,263,101"
7-Jan-18,"17,527.30","17,579.60","16,087.70","16,477.60","15,866,000,384","276,634,797,271"
6-Jan-18,"17,462.10","17,712.40","16,764.60","17,527.00","18,314,600,448","294,217,423,675"
5-Jan-18,"15,477.20","17,705.20","15,202.80","17,429.50","23,840,899,072","292,544,135,538"
4-Jan-18,"15,270.70","15,739.70","14,522.20","15,599.20","21,783,199,744","261,795,321,110"
3-Jan-18,"14,978.20","15,572.80","14,844.50","15,201.00","16,871,900,160","255,080,562,912"
2-Jan-18,"13,625.00","15,444.60","13,163.60","14,982.10","16,846,600,192","251,377,913,955"
1-Jan-18,"14,112.20","14,112.20","13,154.70","13,657.20","10,291,200,000","229,119,155,396"
31-Dec-17,"12,897.70","14,377.40","12,755.60","14,156.40","12,136,299,520","237,465,823,980"
